"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","data_processing","platform_id","contact_name","contact_email","contact_department","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","supplementary_file.1","data_row_count","breed:ch1"
"GSM2195635","FONN DNA [29858]","GSM2195635","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Fonni's Dog","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","29858","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195635/suppl/GSM2195635_3998887055_R04C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195635/suppl/GSM2195635_3998887055_R04C01_Red.idat.gz","173662","Fonni's Dog"
"GSM2195636","FONN DNA [29859]","GSM2195636","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Fonni's Dog","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","29859","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195636/suppl/GSM2195636_3998887055_R05C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195636/suppl/GSM2195636_3998887055_R05C01_Red.idat.gz","173662","Fonni's Dog"
"GSM2195637","FONN DNA [29860]","GSM2195637","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Fonni's Dog","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","29860","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195637/suppl/GSM2195637_3998887055_R06C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195637/suppl/GSM2195637_3998887055_R06C01_Red.idat.gz","173662","Fonni's Dog"
"GSM2195638","FONN DNA [29861]","GSM2195638","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Fonni's Dog","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","29861","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195638/suppl/GSM2195638_3998887055_R01C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195638/suppl/GSM2195638_3998887055_R01C02_Red.idat.gz","173662","Fonni's Dog"
"GSM2195639","FONN DNA [29862]","GSM2195639","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Fonni's Dog","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","29862","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195639/suppl/GSM2195639_3998887055_R02C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195639/suppl/GSM2195639_3998887055_R02C02_Red.idat.gz","173662","Fonni's Dog"
"GSM2195664","NEAP_23551","GSM2195664","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Neapolitan Mastiff","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","none","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195664/suppl/GSM2195664_3998887021_R01C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195664/suppl/GSM2195664_3998887021_R01C01_Red.idat.gz","173662","Neapolitan Mastiff"
"GSM2195665","STBD_27063","GSM2195665","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Saint Bernard","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","none","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195665/suppl/GSM2195665_3998887021_R02C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195665/suppl/GSM2195665_3998887021_R02C01_Red.idat.gz","173662","Saint Bernard"
"GSM2195666","PTWD_27192","GSM2195666","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Portuguese Water dog","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","none","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195666/suppl/GSM2195666_3998887021_R03C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195666/suppl/GSM2195666_3998887021_R03C01_Red.idat.gz","173662","Portuguese Water dog"
"GSM2195667","SALU_27311","GSM2195667","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Saluki","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","none","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195667/suppl/GSM2195667_3998887021_R04C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195667/suppl/GSM2195667_3998887021_R04C01_Red.idat.gz","173662","Saluki"
"GSM2195668","STBD_27062","GSM2195668","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Saint Bernard","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","none","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195668/suppl/GSM2195668_3998887021_R05C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195668/suppl/GSM2195668_3998887021_R05C01_Red.idat.gz","173662","Saint Bernard"
"GSM2195669","SALU_27314","GSM2195669","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Saluki","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","none","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195669/suppl/GSM2195669_3998887021_R06C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195669/suppl/GSM2195669_3998887021_R06C01_Red.idat.gz","173662","Saluki"
"GSM2195670","SSNZ_27424","GSM2195670","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Standard Schnauzer","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","none","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195670/suppl/GSM2195670_3998887021_R01C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195670/suppl/GSM2195670_3998887021_R01C02_Red.idat.gz","173662","Standard Schnauzer"
"GSM2195671","SALU_27317","GSM2195671","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Saluki","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","none","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195671/suppl/GSM2195671_3998887021_R02C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195671/suppl/GSM2195671_3998887021_R02C02_Red.idat.gz","173662","Saluki"
"GSM2195672","SALU_27301","GSM2195672","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Saluki","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","none","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195672/suppl/GSM2195672_3998887021_R03C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195672/suppl/GSM2195672_3998887021_R03C02_Red.idat.gz","173662","Saluki"
"GSM2195673","SALU_27302","GSM2195673","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Saluki","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","none","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195673/suppl/GSM2195673_3998887021_R04C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195673/suppl/GSM2195673_3998887021_R04C02_Red.idat.gz","173662","Saluki"
"GSM2195674","STBD_27082","GSM2195674","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Saint Bernard","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","none","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195674/suppl/GSM2195674_3998887021_R05C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195674/suppl/GSM2195674_3998887021_R05C02_Red.idat.gz","173662","Saint Bernard"
"GSM2195675","SALU_27308","GSM2195675","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Saluki","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","none","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195675/suppl/GSM2195675_3998887021_R06C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195675/suppl/GSM2195675_3998887021_R06C02_Red.idat.gz","173662","Saluki"
"GSM2195676","STBD_1075","GSM2195676","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Saint Bernard","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","none","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195676/suppl/GSM2195676_3998887025_R01C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195676/suppl/GSM2195676_3998887025_R01C01_Red.idat.gz","173662","Saint Bernard"
"GSM2195677","GPYR_6369","GSM2195677","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Great Pyrenees","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","none","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195677/suppl/GSM2195677_3998887025_R02C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195677/suppl/GSM2195677_3998887025_R02C01_Red.idat.gz","173662","Great Pyrenees"
"GSM2195678","STBD_6460","GSM2195678","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Saint Bernard","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","none","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195678/suppl/GSM2195678_3998887025_R03C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195678/suppl/GSM2195678_3998887025_R03C01_Red.idat.gz","173662","Saint Bernard"
"GSM2195679","STBD_12749","GSM2195679","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Saint Bernard","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","none","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195679/suppl/GSM2195679_3998887025_R04C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195679/suppl/GSM2195679_3998887025_R04C01_Red.idat.gz","173662","Saint Bernard"
"GSM2195680","SALU_27932","GSM2195680","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Saluki","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","none","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195680/suppl/GSM2195680_3998887025_R05C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195680/suppl/GSM2195680_3998887025_R05C01_Red.idat.gz","173662","Saluki"
"GSM2195681","STBD_12748","GSM2195681","Public on Jun 10 2016","Jun 09 2016","Jun 10 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Saint Bernard","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","biotin","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","none","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195681/suppl/GSM2195681_3998887025_R06C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2195nnn/GSM2195681/suppl/GSM2195681_3998887025_R06C01_Red.idat.gz","173662","Saint Bernard"
