"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","characteristics_ch1.2","characteristics_ch1.3","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","data_processing","platform_id","contact_name","contact_email","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","data_row_count","breed:ch1","disease state:ch1","gender:ch1","tissue:ch1"
"GSM1256530","ROTT_BI_11268","GSM1256530","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","female","blood"
"GSM1256531","ROTT_BI_26282","GSM1256531","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","female","blood"
"GSM1256532","ROTT_BI_26284","GSM1256532","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","male","blood"
"GSM1256533","ROTT_BI_26285","GSM1256533","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","female","blood"
"GSM1256534","ROTT_BI_26286","GSM1256534","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","female","blood"
"GSM1256535","ROTT_BI_26288","GSM1256535","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","male","blood"
"GSM1256536","ROTT_BI_26293","GSM1256536","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","female","blood"
"GSM1256537","ROTT_BI_26294","GSM1256537","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","male","blood"
"GSM1256538","ROTT_BI_26295","GSM1256538","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","male","blood"
"GSM1256539","ROTT_BI_26296","GSM1256539","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","female","blood"
"GSM1256540","ROTT_BI_26297","GSM1256540","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","female","blood"
"GSM1256541","ROTT_BI_12433","GSM1256541","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","female","blood"
"GSM1256542","ROTT_BI_26298","GSM1256542","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","female","blood"
"GSM1256543","ROTT_BI_26299","GSM1256543","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","male","blood"
"GSM1256544","ROTT_BI_26300","GSM1256544","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","female","blood"
"GSM1256545","ROTT_BI_26301","GSM1256545","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","male","blood"
"GSM1256546","ROTT_BI_26302","GSM1256546","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","male","blood"
"GSM1256547","ROTT_BI_26303","GSM1256547","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","female","blood"
"GSM1256548","ROTT_BI_26304","GSM1256548","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","male","blood"
"GSM1256549","ROTT_BI_26305","GSM1256549","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","male","blood"
"GSM1256550","ROTT_BI_26306","GSM1256550","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","male","blood"
"GSM1256551","ROTT_BI_26307","GSM1256551","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","male","blood"
"GSM1256552","ROTT_BI_14555","GSM1256552","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: female","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma-free","female","blood"
"GSM1256553","ROTT_BI_26310","GSM1256553","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","male","blood"
"GSM1256554","ROTT_BI_26311","GSM1256554","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","male","blood"
"GSM1256555","ROTT_BI_26312","GSM1256555","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","male","blood"
"GSM1256556","ROTT_BI_26313","GSM1256556","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","female","blood"
"GSM1256557","ROTT_BI_2989","GSM1256557","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma-free","male","blood"
"GSM1256558","ROTT_BI_29967","GSM1256558","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","male","blood"
"GSM1256559","ROTT_BI_30643","GSM1256559","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","female","blood"
"GSM1256560","ROTT_BI_3253","GSM1256560","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","female","blood"
"GSM1256561","ROTT_BI_3254","GSM1256561","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","female","blood"
"GSM1256562","ROTT_BI_327","GSM1256562","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma-free","male","blood"
"GSM1256563","ROTT_BI_14563","GSM1256563","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma","female","blood"
"GSM1256564","ROTT_BI_328","GSM1256564","Public on Nov 12 2013","Oct 31 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: rottweiler","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","rottweiler","osteosarcoma-free","male","blood"
