"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","characteristics_ch1.2","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","description.1","data_processing","platform_id","contact_name","contact_email","contact_laboratory","contact_department","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","supplementary_file.1","data_row_count","breed:ch1","origin:ch1","tissue:ch1"
"GSM3502205","SPII_31560_whole blood","GSM3502205","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","whole blood","Canis lupus familiaris","origin: Italy","breed: Spinoni Italiano","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31560","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502205/suppl/GSM3502205_200514100026_R01C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502205/suppl/GSM3502205_200514100026_R01C02_Red.idat.gz","173662","Spinoni Italiano","Italy","whole blood"
"GSM3502206","SILA_31512_whole blood","GSM3502206","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","whole blood","Canis lupus familiaris","origin: Italy","breed: Sila's Shepherd","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31512","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502206/suppl/GSM3502206_200514100027_R01C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502206/suppl/GSM3502206_200514100027_R01C02_Red.idat.gz","173662","Sila's Shepherd","Italy","whole blood"
"GSM3502207","SIPF_31526_whole blood","GSM3502207","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","whole blood","Canis lupus familiaris","origin: Italy","breed: Segugio Italiano pelo forte","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31526","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502207/suppl/GSM3502207_200514100027_R02C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502207/suppl/GSM3502207_200514100027_R02C02_Red.idat.gz","173662","Segugio Italiano pelo forte","Italy","whole blood"
"GSM3502208","SIPR_31546_whole blood","GSM3502208","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","whole blood","Canis lupus familiaris","origin: Italy","breed: Segugio Italiano pelo raso","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31546","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502208/suppl/GSM3502208_200514100027_R03C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502208/suppl/GSM3502208_200514100027_R03C02_Red.idat.gz","173662","Segugio Italiano pelo raso","Italy","whole blood"
"GSM3502209","SILA_31513_whole blood","GSM3502209","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","whole blood","Canis lupus familiaris","origin: Italy","breed: Sila's Shepherd","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31513","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502209/suppl/GSM3502209_200514100039_R02C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502209/suppl/GSM3502209_200514100039_R02C01_Red.idat.gz","173662","Sila's Shepherd","Italy","whole blood"
"GSM3502210","SPII_31566_whole blood","GSM3502210","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","whole blood","Canis lupus familiaris","origin: Italy","breed: Spinoni Italiano","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31566","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502210/suppl/GSM3502210_200514100057_R03C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502210/suppl/GSM3502210_200514100057_R03C01_Red.idat.gz","173662","Spinoni Italiano","Italy","whole blood"
"GSM3502211","ITCC_31336_whole blood","GSM3502211","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","whole blood","Canis lupus familiaris","origin: Italy","breed: Cane Corso","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31336","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502211/suppl/GSM3502211_200950830010_R05C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502211/suppl/GSM3502211_200950830010_R05C01_Red.idat.gz","173662","Cane Corso","Italy","whole blood"
"GSM3502212","LAGO_31430_whole blood","GSM3502212","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","whole blood","Canis lupus familiaris","origin: Italy","breed: Lagotto Romagnolo","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31430","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502212/suppl/GSM3502212_200950830010_R06C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502212/suppl/GSM3502212_200950830010_R06C01_Red.idat.gz","173662","Lagotto Romagnolo","Italy","whole blood"
"GSM3502213","ITCC_31337_whole blood","GSM3502213","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","whole blood","Canis lupus familiaris","origin: Italy","breed: Cane Corso","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31337","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502213/suppl/GSM3502213_200950830011_R01C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502213/suppl/GSM3502213_200950830011_R01C01_Red.idat.gz","173662","Cane Corso","Italy","whole blood"
"GSM3502214","ITCC_31338_whole blood","GSM3502214","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","whole blood","Canis lupus familiaris","origin: Italy","breed: Cane Corso","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31338","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502214/suppl/GSM3502214_200950830011_R03C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502214/suppl/GSM3502214_200950830011_R03C02_Red.idat.gz","173662","Cane Corso","Italy","whole blood"
"GSM3502215","CIRN_31391_whole blood","GSM3502215","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","whole blood","Canis lupus familiaris","origin: Italy","breed: Cirneco dellEtna","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31391","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502215/suppl/GSM3502215_200950830012_R01C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502215/suppl/GSM3502215_200950830012_R01C01_Red.idat.gz","173662","Cirneco dellEtna","Italy","whole blood"
"GSM3502216","LUPO_31367_blood","GSM3502216","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","blood","Canis lupus familiaris","origin: Italy","breed: Lupo Italiano","tissue: blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31367","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502216/suppl/GSM3502216_200950830012_R02C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502216/suppl/GSM3502216_200950830012_R02C01_Red.idat.gz","173662","Lupo Italiano","Italy","blood"
"GSM3502217","MARM_31469_blood","GSM3502217","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","blood","Canis lupus familiaris","origin: Italy","breed: Maremma","tissue: blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31469","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502217/suppl/GSM3502217_200950830012_R02C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502217/suppl/GSM3502217_200950830012_R02C02_Red.idat.gz","173662","Maremma","Italy","blood"
"GSM3502218","ITCC_31342_blood","GSM3502218","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","blood","Canis lupus familiaris","origin: Italy","breed: Cane Corso","tissue: blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31342","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502218/suppl/GSM3502218_200950830019_R01C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502218/suppl/GSM3502218_200950830019_R01C01_Red.idat.gz","173662","Cane Corso","Italy","blood"
"GSM3502219","ITCC_31343_blood","GSM3502219","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","blood","Canis lupus familiaris","origin: Italy","breed: Cane Corso","tissue: blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31343","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502219/suppl/GSM3502219_200950830019_R02C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502219/suppl/GSM3502219_200950830019_R02C02_Red.idat.gz","173662","Cane Corso","Italy","blood"
"GSM3502220","BOLO_31301_blood","GSM3502220","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","blood","Canis lupus familiaris","origin: Italy","breed: bolognese","tissue: blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31301","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502220/suppl/GSM3502220_200950830022_R03C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502220/suppl/GSM3502220_200950830022_R03C01_Red.idat.gz","173662","bolognese","Italy","blood"
"GSM3502221","FONN_31395_blood","GSM3502221","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","blood","Canis lupus familiaris","origin: Italy","breed: Fonni's Dog","tissue: blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31395","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502221/suppl/GSM3502221_200950830022_R04C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502221/suppl/GSM3502221_200950830022_R04C01_Red.idat.gz","173662","Fonni's Dog","Italy","blood"
"GSM3502222","MANN_31442_blood","GSM3502222","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","blood","Canis lupus familiaris","origin: Italy","breed: Mannera","tissue: blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31442","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502222/suppl/GSM3502222_200950830023_R01C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502222/suppl/GSM3502222_200950830023_R01C01_Red.idat.gz","173662","Mannera","Italy","blood"
"GSM3502223","BERG_31484_blood","GSM3502223","Public on Dec 06 2018","Dec 05 2018","Dec 06 2018","genomic","1","blood","Canis lupus familiaris","origin: Italy","breed: Bergamasco","tissue: blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols. DNA was extracted from saliva using the DNA Genotek saliva collection kit following recommended protocol. DNA was extracted from tissue using the Qiagen DNEasy blood and tissue kits.","CY3 and CY5","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","Sample name: 31484","Second_half_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502223/suppl/GSM3502223_200950830032_R04C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3502nnn/GSM3502223/suppl/GSM3502223_200950830032_R04C02_Red.idat.gz","173662","Bergamasco","Italy","blood"
