"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","data_processing","platform_id","contact_name","contact_email","contact_department","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","supplementary_file.1","data_row_count","breed:ch1"
"GSM2400868","27007 FCR DNA","GSM2400868","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Flat Coated Retriever","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","FCR DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400868/suppl/GSM2400868_9255905046_R04C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400868/suppl/GSM2400868_9255905046_R04C02_Red.idat.gz","0","Flat Coated Retriever"
"GSM2400869","27420 FCR DNA","GSM2400869","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Flat Coated Retriever","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","FCR DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400869/suppl/GSM2400869_9255905117_R04C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400869/suppl/GSM2400869_9255905117_R04C02_Red.idat.gz","0","Flat Coated Retriever"
"GSM2400870","27273 FCR DNA","GSM2400870","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Flat Coated Retriever","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","FCR DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400870/suppl/GSM2400870_9270665028_R03C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400870/suppl/GSM2400870_9270665028_R03C01_Red.idat.gz","0","Flat Coated Retriever"
"GSM2400871","27140 FCR DNA","GSM2400871","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Flat Coated Retriever","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","FCR DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400871/suppl/GSM2400871_9374872029_R05C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400871/suppl/GSM2400871_9374872029_R05C02_Red.idat.gz","0","Flat Coated Retriever"
"GSM2400872","27107 FCR DNA","GSM2400872","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Flat Coated Retriever","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","FCR DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400872/suppl/GSM2400872_9374872030_R06C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400872/suppl/GSM2400872_9374872030_R06C01_Red.idat.gz","0","Flat Coated Retriever"
"GSM2400873","28379 FCR DNA","GSM2400873","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Flat Coated Retriever","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","FCR DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400873/suppl/GSM2400873_9700838032_R03C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400873/suppl/GSM2400873_9700838032_R03C01_Red.idat.gz","0","Flat Coated Retriever"
"GSM2400874","12026 FCR DNA","GSM2400874","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Flat Coated Retriever","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","FCR DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400874/suppl/GSM2400874_8115953005_R02C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400874/suppl/GSM2400874_8115953005_R02C02_Red.idat.gz","0","Flat Coated Retriever"
"GSM2400875","10697 FCR DNA","GSM2400875","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Flat Coated Retriever","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","FCR DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400875/suppl/GSM2400875_9388954031_R04C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400875/suppl/GSM2400875_9388954031_R04C02_Red.idat.gz","0","Flat Coated Retriever"
"GSM2400876","24316 GDJK DNA","GSM2400876","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Golden Jackal","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","GDJK DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400876/suppl/GSM2400876_5648367027_R04C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400876/suppl/GSM2400876_5648367027_R04C02_Red.idat.gz","0","Golden Jackal"
"GSM2400877","24589 GDJK DNA","GSM2400877","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Golden Jackal","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","GDJK DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400877/suppl/GSM2400877_5648367027_R06C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400877/suppl/GSM2400877_5648367027_R06C02_Red.idat.gz","0","Golden Jackal"
"GSM2400878","4246 GLEN DNA","GSM2400878","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Glen of Imaal Terrier","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","GLEN DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400878/suppl/GSM2400878_9933510190_R03C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400878/suppl/GSM2400878_9933510190_R03C02_Red.idat.gz","0","Glen of Imaal Terrier"
"GSM2400879","4249 GLEN DNA","GSM2400879","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Glen of Imaal Terrier","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","GLEN DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400879/suppl/GSM2400879_9933510193_R01C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400879/suppl/GSM2400879_9933510193_R01C01_Red.idat.gz","0","Glen of Imaal Terrier"
"GSM2400880","4250 GLEN DNA","GSM2400880","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Glen of Imaal Terrier","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","GLEN DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400880/suppl/GSM2400880_9933510190_R01C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400880/suppl/GSM2400880_9933510190_R01C02_Red.idat.gz","0","Glen of Imaal Terrier"
"GSM2400881","4253 GLEN DNA","GSM2400881","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Glen of Imaal Terrier","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","GLEN DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400881/suppl/GSM2400881_9933510190_R02C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400881/suppl/GSM2400881_9933510190_R02C02_Red.idat.gz","0","Glen of Imaal Terrier"
"GSM2400882","4257 GLEN DNA","GSM2400882","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Glen of Imaal Terrier","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","GLEN DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400882/suppl/GSM2400882_9933510193_R02C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400882/suppl/GSM2400882_9933510193_R02C01_Red.idat.gz","0","Glen of Imaal Terrier"
"GSM2400883","4261 GLEN DNA","GSM2400883","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Glen of Imaal Terrier","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","GLEN DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400883/suppl/GSM2400883_9933510190_R05C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400883/suppl/GSM2400883_9933510190_R05C02_Red.idat.gz","0","Glen of Imaal Terrier"
"GSM2400884","4262 GLEN DNA","GSM2400884","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Glen of Imaal Terrier","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","GLEN DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400884/suppl/GSM2400884_9933510193_R03C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400884/suppl/GSM2400884_9933510193_R03C01_Red.idat.gz","0","Glen of Imaal Terrier"
"GSM2400885","4263 GLEN DNA","GSM2400885","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Glen of Imaal Terrier","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","GLEN DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400885/suppl/GSM2400885_9933510193_R04C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400885/suppl/GSM2400885_9933510193_R04C01_Red.idat.gz","0","Glen of Imaal Terrier"
"GSM2400886","4266 GLEN DNA","GSM2400886","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Glen of Imaal Terrier","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","GLEN DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400886/suppl/GSM2400886_9933510190_R06C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400886/suppl/GSM2400886_9933510190_R06C02_Red.idat.gz","0","Glen of Imaal Terrier"
"GSM2400887","27281 GOLD DNA","GSM2400887","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Golden Retriever","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","GOLD DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400887/suppl/GSM2400887_9255905117_R03C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400887/suppl/GSM2400887_9255905117_R03C02_Red.idat.gz","0","Golden Retriever"
"GSM2400888","27187 GOLD DNA","GSM2400888","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Golden Retriever","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","GOLD DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400888/suppl/GSM2400888_9270663006_R05C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400888/suppl/GSM2400888_9270663006_R05C02_Red.idat.gz","0","Golden Retriever"
"GSM2400889","27054 GOLD DNA","GSM2400889","Public on Nov 24 2016","Nov 22 2016","Nov 24 2016","genomic","1","whole blood","Canis lupus familiaris","breed: Golden Retriever","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","GOLD DNA","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Dayna,,Dreger","dayna.dreger@nih.gov","NHGRI","National Institutes of Health","50 South Drive","Bethesda","MD","20892","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400889/suppl/GSM2400889_9270664009_R03C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2400nnn/GSM2400889/suppl/GSM2400889_9270664009_R03C01_Red.idat.gz","0","Golden Retriever"
